antecedents,consequents,support,confidence,lift,leverage,conviction,minsup_test,minconf_test
"enlatados_conserva_vacuo,tuberculos","laticinios_sem_queijos,temperos_molhos",0.34214002642007924,0.8196202531645569,1.0154705918912759,0.005212468741765508,1.069225242763447,0.1,0.6
"doces_industrializados,massas",frutas,0.12417437252311757,0.9215686274509804,1.0154693609612695,0.0018916357937977385,1.178996036988112,0.1,0.6
"frutas,padaria,queijos",tuberculos,0.3368560105680317,0.8947368421052632,1.015465951234909,0.0051304513226617665,1.1294583883751657,0.1,0.6
"doces_industrializados,enlatados_conserva_vacuo,queijos",tuberculos,0.3368560105680317,0.8947368421052632,1.015465951234909,0.0051304513226617665,1.1294583883751657,0.1,0.6
"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,refrigerantes_sucos",tuberculos,0.3143989431968296,0.8947368421052632,1.015465951234909,0.004788421234484308,1.1294583883751657,0.1,0.6
"carnes_resfriadas_congeladas,matinais,mercearia",tuberculos,0.3143989431968296,0.8947368421052632,1.015465951234909,0.004788421234484308,1.1294583883751657,0.1,0.6
"carnes_resfriadas_congeladas,frango,temperos_molhos",laticinios_sem_queijos,0.24702774108322326,0.8947368421052632,1.015465951234909,0.003762330969951988,1.1294583883751657,0.1,0.6
"carnes_resfriadas_congeladas,chas",tuberculos,0.17965653896961692,0.8947368421052632,1.015465951234909,0.0027362407054196403,1.1294583883751657,0.1,0.6
"pratos_prontos,verduras_hortalicas",laticinios_sem_queijos,0.13474240422721268,0.8947368421052632,1.015465951234909,0.0020521805290647233,1.1294583883751657,0.1,0.6
"carnes_resfriadas_congeladas,doces_industrializados,enlatados_conserva_vacuo",refrigerantes_sucos,0.30779392338177014,0.9872881355932203,1.0154580416359615,0.004685463197736994,2.182298546895625,0.1,0.6
"carnes_resfriadas_congeladas,doces_industrializados","temperos_molhos,tuberculos",0.5165125495376486,0.8061855670103093,1.0154450486302897,0.007856221719259593,1.0632676578880802,0.1,0.6
"temperos_molhos,tuberculos","carnes_resfriadas_congeladas,doces_industrializados",0.5165125495376486,0.6505823627287853,1.0154450486302897,0.007856221719259593,1.02831980876895,0.1,0.6
"bebidas_alcoolicas,refrigerantes_sucos,temperos_molhos",queijos,0.42140026420079263,0.8598382749326147,1.015440833266754,0.006407828998916398,1.093283202926533,0.1,0.6
"bebidas_alcoolicas,frango,verduras_hortalicas",carnes_resfriadas_congeladas,0.14795244385733158,0.7887323943661972,1.0154258886653253,0.002247626293737537,1.0567151034786442,0.1,0.6
"refrigerantes_sucos,temperos_molhos","carnes_resfriadas_congeladas,queijos",0.5865257595772787,0.6666666666666666,1.0154258886653253,0.00891023280731662,1.0303830911492733,0.1,0.6
"bebidas_alcoolicas,carnes_embutidas_defumadas","carnes_resfriadas_congeladas,queijos",0.18758256274768825,0.6666666666666666,1.0154258886653253,0.002849669050988657,1.0303830911492733,0.1,0.6
"carnes_resfriadas_congeladas,queijos","refrigerantes_sucos,temperos_molhos",0.5865257595772787,0.8933601609657947,1.0154258886653251,0.00891023280731662,1.1272650233045034,0.1,0.6
"laticinios_sem_queijos,queijos","mercearia,tuberculos",0.5970937912813739,0.7833622183708839,1.0154198618266423,0.009067287439643024,1.0549114927344785,0.1,0.6
"mercearia,tuberculos","laticinios_sem_queijos,queijos",0.5970937912813739,0.773972602739726,1.0154198618266423,0.009067287439643024,1.0519995196349223,0.1,0.6
"frutas,peixes_frutosdomar,queijos",mercearia,0.44121532364597094,0.8906666666666666,1.0154136546184738,0.006697507542984982,1.1236588587814536,0.1,0.6
"carnes_resfriadas_congeladas,temperos_molhos","doces_industrializados,laticinios_sem_queijos",0.5297225891677675,0.7551789077212806,1.0154004141119173,0.008034216969229457,1.0467838634285132,0.1,0.6
"doces_industrializados,laticinios_sem_queijos","carnes_resfriadas_congeladas,temperos_molhos",0.5297225891677675,0.7122557726465364,1.0154004141119173,0.008034216969229457,1.0375426064549798,0.1,0.6
"queijos,verduras_hortalicas",temperos_molhos,0.5389696169088507,0.9147982062780269,1.0153991820417396,0.00817382108685294,1.1628311200723076,0.1,0.6
"peixes_frutosdomar,temperos_molhos,verduras_hortalicas",refrigerantes_sucos,0.4081902245706737,0.987220447284345,1.0153884220030558,0.006186207462189064,2.170739762219275,0.1,0.6
"bebidas_alcoolicas,temperos_molhos",queijos,0.42932628797886396,0.8597883597883599,1.0153818851166747,0.006503806829782521,1.09289399566312,0.1,0.6
"carnes_resfriadas_congeladas,doces_industrializados,tuberculos",frutas,0.5270805812417437,0.9214780600461894,1.0153695654366308,0.007978375322180153,1.1776361799673636,0.1,0.6
"enlatados_conserva_vacuo,matinais,padaria",mercearia,0.15059445178335534,0.890625,1.0153661521084336,0.002279037220202784,1.123230798263823,0.1,0.6
"carnes_embutidas_defumadas,refrigerantes_sucos","laticinios_sem_queijos,mercearia",0.36459709379128136,0.7953890489913544,1.0153617370766532,0.005516107697596528,1.0588125848884589,0.1,0.6
"mercearia,refrigerantes_sucos,tuberculos",frutas,0.6974900924702774,0.9214659685863873,1.015356241950357,0.010548836137921791,1.1774548656979285,0.1,0.6
frutas,"mercearia,refrigerantes_sucos,tuberculos",0.6974900924702774,0.7685589519650655,1.015356241950357,0.010548836137921791,1.0502230751975274,0.1,0.6
"carnes_embutidas_defumadas,frango,laticinios_sem_queijos",refrigerantes_sucos,0.20343461030383092,0.9871794871794872,1.015346293199554,0.0030747806906564756,2.1638044914134795,0.1,0.6
"carnes_embutidas_defumadas,frango,mercearia",refrigerantes_sucos,0.20343461030383092,0.9871794871794872,1.015346293199554,0.0030747806906564756,2.1638044914134795,0.1,0.6
"massas,peixes_frutosdomar",refrigerantes_sucos,0.10171730515191546,0.9871794871794872,1.015346293199554,0.0015373903453282378,2.1638044914134795,0.1,0.6
"laticinios_sem_queijos,massas,verduras_hortalicas",refrigerantes_sucos,0.10171730515191546,0.9871794871794872,1.015346293199554,0.0015373903453282378,2.1638044914134795,0.1,0.6
"mercearia,queijos",temperos_molhos,0.6803170409511229,0.9147424511545293,1.0153372954897049,0.01027660810855624,1.1620706737120219,0.1,0.6
temperos_molhos,"mercearia,queijos",0.6803170409511229,0.7551319648093843,1.0153372954897049,0.01027660810855624,1.0465831876537548,0.1,0.6
"carnes_resfriadas_congeladas,laticinios_sem_queijos",mercearia,0.6129458388375165,0.890595009596929,1.015331961242282,0.00925575299843473,1.1229228950844752,0.1,0.6
mercearia,"carnes_resfriadas_congeladas,laticinios_sem_queijos",0.6129458388375165,0.6987951807228916,1.015331961242282,0.00925575299843473,1.0350330250990756,0.1,0.6
"doces_industrializados,pratos_prontos",frutas,0.17040951122853368,0.9214285714285714,1.0153150343106674,0.0025704608157417486,1.1768944397742278,0.1,0.6
massas,"queijos,temperos_molhos,tuberculos",0.1202113606340819,0.6893939393939394,1.0153136422591678,0.0018131084776345507,1.0334761735992528,0.1,0.6
"carnes_embutidas_defumadas,doces_industrializados","laticinios_sem_queijos,refrigerantes_sucos",0.35402906208718626,0.8758169934640523,1.0153039265731816,0.005336367396156394,1.1063060557602729,0.1,0.6
"laticinios_sem_queijos,matinais","refrigerantes_sucos,tuberculos",0.40554821664464996,0.8771428571428572,1.015286151157711,0.006105935094555648,1.1074928573622935,0.1,0.6
"bebidas_alcoolicas,frango,peixes_frutosdomar",carnes_resfriadas_congeladas,0.12813738441215325,0.7886178861788619,1.0152784691112218,0.0019282818746739205,1.0561426684280057,0.1,0.6
"frango,queijos","carnes_resfriadas_congeladas,tuberculos",0.24966974900924702,0.6974169741697417,1.0152781720124893,0.003757095815541067,1.0346844089312754,0.1,0.6
"doces_industrializados,mercearia","carnes_resfriadas_congeladas,laticinios_sem_queijos",0.5178335535006605,0.6987522281639929,1.0152695522459552,0.007788164711918122,1.0348854478516099,0.1,0.6
"carnes_resfriadas_congeladas,laticinios_sem_queijos","doces_industrializados,mercearia",0.5178335535006605,0.7523992322456814,1.015269552245955,0.007788164711918122,1.0457026409838919,0.1,0.6
"enlatados_conserva_vacuo,matinais","frutas,temperos_molhos",0.24438573315719947,0.8409090909090909,1.0152602580832246,0.0036733333449670003,1.0794489526325723,0.1,0.6
massas,"frutas,temperos_molhos",0.14663143989431968,0.8409090909090909,1.0152602580832246,0.0022040000069802057,1.0794489526325723,0.1,0.6
"doces_industrializados,frutas,refrigerantes_sucos",tuberculos,0.6723910171730515,0.8945518453427065,1.015255992390448,0.01010384801299713,1.1274768824306476,0.1,0.6
tuberculos,"doces_industrializados,frutas,refrigerantes_sucos",0.6723910171730515,0.7631184407796102,1.015255992390448,0.01010384801299713,1.0484089426951828,0.1,0.6
"bebidas_alcoolicas,temperos_molhos,verduras_hortalicas",tuberculos,0.3249669749009247,0.8945454545454545,1.0152487392667302,0.004880908962409836,1.1274085546394574,0.1,0.6
"refrigerantes_sucos,verduras_hortalicas","carnes_resfriadas_congeladas,tuberculos",0.45970937912813736,0.6973947895791583,1.015245876368121,0.006903423616479554,1.0346085541567882,0.1,0.6
"carnes_resfriadas_congeladas,tuberculos","refrigerantes_sucos,verduras_hortalicas",0.45970937912813736,0.6692307692307692,1.015245876368121,0.006903423616479554,1.0303830911492735,0.1,0.6
"carnes_embutidas_defumadas,doces_industrializados,laticinios_sem_queijos",mercearia,0.32232496697490093,0.8905109489051095,1.0152361269897106,0.004837282675652532,1.1220607661822986,0.1,0.6
"enlatados_conserva_vacuo,peixes_frutosdomar,queijos",refrigerantes_sucos,0.30250990752972257,0.9870689655172413,1.015232618065967,0.004538878874232377,2.1453104359312967,0.1,0.6
"carnes_embutidas_defumadas,frutas,peixes_frutosdomar",refrigerantes_sucos,0.30250990752972257,0.9870689655172413,1.015232618065967,0.004538878874232377,2.1453104359312967,0.1,0.6
"matinais,padaria,tuberculos",carnes_resfriadas_congeladas,0.18229854689564068,0.7885714285714285,1.0152186588921281,0.002732750602479017,1.0559106001642327,0.1,0.6
"carnes_embutidas_defumadas,doces_industrializados,padaria",temperos_molhos,0.19815059445178335,0.9146341463414633,1.0152170803232958,0.002970077602438892,1.1605963389318732,0.1,0.6
"carnes_resfriadas_congeladas,frango,mercearia",tuberculos,0.2575957727873184,0.8944954128440367,1.0151919453117477,0.0038548186978775156,1.126873815404055,0.1,0.6
"doces_industrializados,laticinios_sem_queijos,queijos",mercearia,0.5799207397622193,0.8904665314401622,1.0151854884039198,0.008674650858827015,1.1216057537061488,0.1,0.6
mercearia,"doces_industrializados,laticinios_sem_queijos,queijos",0.5799207397622193,0.6611445783132529,1.0151854884039198,0.008674650858827015,1.0291853808894755,0.1,0.6
"carnes_embutidas_defumadas,doces_industrializados,frango",refrigerantes_sucos,0.20079260237780713,0.987012987012987,1.0151750423489554,0.0030014885289041393,2.1360634081902217,0.1,0.6
"doces_industrializados,frango","temperos_molhos,tuberculos",0.285336856010568,0.8059701492537313,1.0151737154493754,0.004264905793396334,1.0620871862615586,0.1,0.6
"carnes_resfriadas_congeladas,frutas","doces_industrializados,mercearia",0.5336856010568032,0.7523277467411545,1.0151730914136434,0.007976630270709828,1.0454008204129872,0.1,0.6
"doces_industrializados,mercearia","carnes_resfriadas_congeladas,frutas",0.5336856010568032,0.7201426024955436,1.0151730914136434,0.007976630270709828,1.038460567611002,0.1,0.6
"padaria,queijos","mercearia,temperos_molhos",0.32100396301188905,0.8073089700996678,1.0151709142283198,0.004797146491835824,1.0626110326606848,0.1,0.6
bebidas_alcoolicas,mercearia,0.5046235138705416,0.8904428904428905,1.0151585362428737,0.007535132248725707,1.1213637257933051,0.1,0.6
"bebidas_alcoolicas,frutas","mercearia,temperos_molhos",0.4095112285336856,0.8072916666666667,1.0151491555924697,0.006111170248966513,1.0625156199792931,0.1,0.6
"doces_industrializados,padaria,verduras_hortalicas",temperos_molhos,0.2404227212681638,0.9145728643216081,1.0151490590783832,0.0035878258229226634,1.1597637734089685,0.1,0.6
"matinais,mercearia","carnes_resfriadas_congeladas,frutas",0.32628797886393657,0.7201166180758016,1.0151364616077874,0.004865203499177129,1.0383641567591364,0.1,0.6
"frango,peixes_frutosdomar,queijos",tuberculos,0.21268163804491413,0.8944444444444445,1.0151340996168583,0.0031707585215226264,1.126329694778559,0.1,0.6
"frango,laticinios_sem_queijos,peixes_frutosdomar",tuberculos,0.21268163804491413,0.8944444444444445,1.0151340996168583,0.0031707585215226264,1.126329694778559,0.1,0.6
"bebidas_alcoolicas,laticinios_sem_queijos,peixes_frutosdomar",queijos,0.2668428005284016,0.8595744680851065,1.015129286022505,0.003976972300798021,1.0912293342940647,0.1,0.6
"bebidas_alcoolicas,doces_industrializados","refrigerantes_sucos,tuberculos",0.4332892998678996,0.8770053475935828,1.015126984905722,0.0064566904400845115,1.106254666590086,0.1,0.6
"doces_industrializados,frutas",mercearia,0.6869220607661823,0.8904109589041096,1.0151221323650768,0.010232981821798881,1.121036988110964,0.1,0.6
mercearia,"doces_industrializados,frutas",0.6869220607661823,0.7831325301204819,1.0151221323650768,0.010232981821798881,1.0537942169382062,0.1,0.6
"carnes_embutidas_defumadas,enlatados_conserva_vacuo",refrigerantes_sucos,0.2998678996036988,0.9869565217391304,1.0151169659735348,0.004465586712480041,2.1268163804491333,0.1,0.6
"enlatados_conserva_vacuo,mercearia,peixes_frutosdomar",refrigerantes_sucos,0.2998678996036988,0.9869565217391304,1.0151169659735348,0.004465586712480041,2.1268163804491333,0.1,0.6
"carnes_embutidas_defumadas,frango,peixes_frutosdomar",temperos_molhos,0.14134742404227213,0.9145299145299146,1.015101386069128,0.0021027870217032174,1.159180977542934,0.1,0.6
"queijos,temperos_molhos",frutas,0.7107001321003963,0.9212328767123288,1.0150993998125661,0.010571521807035689,1.1739704784331748,0.1,0.6
"mercearia,tuberculos",frutas,0.7107001321003963,0.9212328767123288,1.0150993998125661,0.010571521807035689,1.1739704784331748,0.1,0.6
"carnes_resfriadas_congeladas,matinais,refrigerantes_sucos",frutas,0.35535006605019814,0.9212328767123288,1.0150993998125661,0.005285760903517844,1.1739704784331748,0.1,0.6
frutas,"queijos,temperos_molhos",0.7107001321003963,0.7831149927219796,1.015099399812566,0.010571521807035689,1.053709006764604,0.1,0.6
frutas,"mercearia,tuberculos",0.7107001321003963,0.7831149927219796,1.015099399812566,0.010571521807035689,1.053709006764604,0.1,0.6
"carnes_resfriadas_congeladas,frutas,padaria",verduras_hortalicas,0.22721268163804492,0.6825396825396826,1.015093398197524,0.003378419646487496,1.031968295904888,0.1,0.6
"doces_industrializados,frutas","carnes_resfriadas_congeladas,laticinios_sem_queijos",0.5389696169088507,0.6986301369863014,1.0150921568111904,0.008013276351585996,1.034466194307674,0.1,0.6
"carnes_resfriadas_congeladas,laticinios_sem_queijos","doces_industrializados,frutas",0.5389696169088507,0.783109404990403,1.0150921568111901,0.008013276351585996,1.0536818601606246,0.1,0.6
"bebidas_alcoolicas,carnes_embutidas_defumadas,enlatados_conserva_vacuo",refrigerantes_sucos,0.19947159841479525,0.9869281045751634,1.0150877379937482,0.0029648424480280267,2.122192866578605,0.1,0.6
"padaria,refrigerantes_sucos","mercearia,verduras_hortalicas",0.2655217965653897,0.6128048780487805,1.0150837914287238,0.003945561374332718,1.0235180311840146,0.1,0.6
"bebidas_alcoolicas,mercearia","refrigerantes_sucos,tuberculos",0.4425363276089828,0.8769633507853403,1.0150783739212577,0.006573608888594151,1.1058770623120375,0.1,0.6
carnes_resfriadas_congeladas,"temperos_molhos,verduras_hortalicas",0.48745046235138706,0.6275510204081634,1.0150771847200422,0.007240218550246202,1.025026691518431,0.1,0.6
"temperos_molhos,verduras_hortalicas",carnes_resfriadas_congeladas,0.48745046235138706,0.7884615384615385,1.015077184720042,0.007240218550246202,1.0553620751771353,0.1,0.6
"bebidas_alcoolicas,matinais,mercearia",carnes_resfriadas_congeladas,0.2166446499339498,0.7884615384615384,1.015077184720042,0.0032178749112204974,1.0553620751771347,0.1,0.6
"carnes_embutidas_defumadas,matinais,padaria",doces_industrializados,0.13210039630118892,0.8474576271186441,1.0150718729886292,0.0019614378526094656,1.0824893585791875,0.1,0.6
"carnes_embutidas_defumadas,frutas,queijos",mercearia,0.35402906208718626,0.8903654485049834,1.0150702477684825,0.005256095028522867,1.1205716344421763,0.1,0.6
"carnes_resfriadas_congeladas,matinais,verduras_hortalicas",refrigerantes_sucos,0.2985468956406869,0.9868995633187774,1.015058382380862,0.004428940631603928,2.117569352708069,0.1,0.6
"doces_industrializados,enlatados_conserva_vacuo,peixes_frutosdomar",refrigerantes_sucos,0.2985468956406869,0.9868995633187774,1.015058382380862,0.004428940631603928,2.117569352708069,0.1,0.6
"frutas,laticinios_sem_queijos,temperos_molhos",tuberculos,0.6710700132100397,0.8943661971830986,1.0150452942542814,0.009946793380670838,1.1254953764861302,0.1,0.6
"carnes_resfriadas_congeladas,chas,queijos",tuberculos,0.16776750330250992,0.8943661971830986,1.0150452942542814,0.0024866983451677094,1.1254953764861302,0.1,0.6
tuberculos,"frutas,laticinios_sem_queijos,temperos_molhos",0.6710700132100397,0.7616191904047976,1.0150452942542814,0.009946793380670838,1.0473567458438224,0.1,0.6
frango,refrigerantes_sucos,0.39762219286657857,0.9868852459016393,1.0150436564504632,0.00589303881517983,2.1152575957727757,0.1,0.6
laticinios_sem_queijos,"frutas,refrigerantes_sucos",0.7939233817701453,0.9010494752623689,1.0150215071035913,0.011749431549483602,1.1347624194387749,0.1,0.6
tuberculos,"frutas,refrigerantes_sucos",0.7939233817701453,0.9010494752623689,1.0150215071035913,0.011749431549483602,1.1347624194387749,0.1,0.6
"frutas,refrigerantes_sucos",laticinios_sem_queijos,0.7939233817701453,0.8943452380952381,1.015021507103591,0.011749431549483602,1.1252721082106918,0.1,0.6
"frutas,refrigerantes_sucos",tuberculos,0.7939233817701453,0.8943452380952381,1.015021507103591,0.011749431549483602,1.1252721082106918,0.1,0.6
"matinais,padaria","frutas,refrigerantes_sucos",0.2285336856010568,0.9010416666666667,1.015012710813492,0.0033801646979577937,1.134672877702845,0.1,0.6
"frango,queijos","refrigerantes_sucos,temperos_molhos",0.31968295904887717,0.892988929889299,1.015003933823122,0.004725599381553813,1.1233544390288355,0.1,0.6
"enlatados_conserva_vacuo,frutas,queijos",refrigerantes_sucos,0.3963011889035667,0.9868421052631579,1.014999284897025,0.0058563927343036615,2.108322324966966,0.1,0.6
"carnes_resfriadas_congeladas,laticinios_sem_queijos,padaria",tuberculos,0.2906208718626156,0.894308943089431,1.0149803147206886,0.004289336513980502,1.1248856823493563,0.1,0.6
"doces_industrializados,mercearia,padaria",tuberculos,0.2906208718626156,0.894308943089431,1.0149803147206886,0.004289336513980502,1.1248856823493563,0.1,0.6
"frutas,mercearia,pratos_prontos",laticinios_sem_queijos,0.1453104359313078,0.894308943089431,1.0149803147206886,0.002144668256990251,1.1248856823493563,0.1,0.6
"carnes_resfriadas_congeladas,doces_industrializados,mercearia",queijos,0.49273447820343463,0.859447004608295,1.0149787558322612,0.007271629476711505,1.0902397297355837,0.1,0.6
"laticinios_sem_queijos,matinais",tuberculos,0.4134742404227213,0.8942857142857144,1.014953951595631,0.006091974682793322,1.1246385090506634,0.1,0.6
"frutas,queijos,refrigerantes_sucos",tuberculos,0.6816380449141347,0.8942807625649912,1.0149483317266843,0.01003928110859631,1.1245858327738911,0.1,0.6
tuberculos,"frutas,queijos,refrigerantes_sucos",0.6816380449141347,0.7736131934032984,1.0149483317266843,0.01003928110859631,1.0503293761536914,0.1,0.6
"padaria,refrigerantes_sucos,verduras_hortalicas",tuberculos,0.26816380449141347,0.8942731277533039,1.0149396667305115,0.003947306425803043,1.1245046235138705,0.1,0.6
temperos_molhos,"doces_industrializados,frutas",0.7054161162483488,0.7829912023460411,1.014938938657454,0.010383056248244094,1.0531079295940595,0.1,0.6
"doces_industrializados,frutas",temperos_molhos,0.7054161162483488,0.9143835616438356,1.0149389386574539,0.010383056248244094,1.1571994715984149,0.1,0.6
"doces_industrializados,matinais,padaria",mercearia,0.1928665785997358,0.8902439024390244,1.0149316779312372,0.002837453690696601,1.119330691325407,0.1,0.6
"peixes_frutosdomar,refrigerantes_sucos,verduras_hortalicas",tuberculos,0.3910171730515192,0.8942598187311178,1.0149245618882403,0.005749944594615863,1.1243630873749768,0.1,0.6
"padaria,verduras_hortalicas","mercearia,tuberculos",0.2430647291941876,0.7829787234042555,1.0149227630428448,0.0035738654111603374,1.0530473748283997,0.1,0.6
"enlatados_conserva_vacuo,frutas,laticinios_sem_queijos",refrigerantes_sucos,0.39365918097754293,0.9867549668874172,1.014909660236107,0.005783100572551381,2.0944517833553373,0.1,0.6
"bebidas_alcoolicas,refrigerantes_sucos",mercearia,0.49273447820343463,0.8902147971360381,1.0148984961325012,0.007233238344364956,1.119033944058353,0.1,0.6
"peixes_frutosdomar,pratos_prontos",laticinios_sem_queijos,0.12285336856010567,0.8942307692307692,1.0148915926652058,0.0018026381688127924,1.1240542812537526,0.1,0.6
"pratos_prontos,tuberculos,verduras_hortalicas",laticinios_sem_queijos,0.12285336856010567,0.8942307692307692,1.0148915926652058,0.0018026381688127924,1.1240542812537526,0.1,0.6
"carnes_resfriadas_congeladas,frutas",temperos_molhos,0.6486129458388376,0.9143389199255121,1.0148893876592562,0.009515765667508336,1.1565964045718224,0.1,0.6
temperos_molhos,"carnes_resfriadas_congeladas,frutas",0.6486129458388376,0.7199413489736071,1.014889387659256,0.009515765667508336,1.0377143173314336,0.1,0.6
"massas,mercearia","frutas,tuberculos",0.10171730515191546,0.8191489361702128,1.0148866525054845,0.0014920190071006229,1.0664387287279509,0.1,0.6
"carnes_embutidas_defumadas,frutas,queijos",refrigerantes_sucos,0.39233817701453105,0.9867109634551496,1.0148644012711254,0.005746454491675268,2.0875165125495565,0.1,0.6
"frutas,laticinios_sem_queijos,refrigerantes_sucos",mercearia,0.7067371202113606,0.8901830282861897,1.014862277729888,0.010349900270308354,1.1187102197670225,0.1,0.6
mercearia,"frutas,laticinios_sem_queijos,refrigerantes_sucos",0.7067371202113606,0.805722891566265,1.014862277729888,0.010349900270308354,1.0607354612761508,0.1,0.6
"laticinios_sem_queijos,matinais","temperos_molhos,tuberculos",0.3725231175693527,0.8057142857142856,1.0148514380793914,0.005451540793195653,1.060688476183075,0.1,0.6
"frutas,matinais","temperos_molhos,tuberculos",0.3725231175693527,0.8057142857142856,1.0148514380793914,0.005451540793195653,1.060688476183075,0.1,0.6
"massas,refrigerantes_sucos","laticinios_sem_queijos,tuberculos",0.13606340819022458,0.7923076923076924,1.0148509696733048,0.001991103727604443,1.0558246489554288,0.1,0.6
massas,"laticinios_sem_queijos,refrigerantes_sucos,temperos_molhos",0.14002642007926025,0.8030303030303031,1.0148479789548237,0.002048690426124128,1.05964840971446,0.1,0.6
"frutas,temperos_molhos","mercearia,refrigerantes_sucos",0.7173051519154557,0.8660287081339713,1.014835498540892,0.010486014284991407,1.0944989620683148,0.1,0.6
"mercearia,refrigerantes_sucos","frutas,temperos_molhos",0.7173051519154557,0.8405572755417957,1.014835498540892,0.010486014284991407,1.07706711469649,0.1,0.6
"frango,frutas,peixes_frutosdomar",tuberculos,0.22324966974900926,0.8941798941798943,1.0148338529148127,0.003263246249448154,1.1235138705416134,0.1,0.6
"frango,padaria,verduras_hortalicas",temperos_molhos,0.12681638044914134,0.9142857142857143,1.0148303309593631,0.0018532446614512865,1.1558784676354028,0.1,0.6
"bebidas_alcoolicas,mercearia","carnes_resfriadas_congeladas,frutas",0.3632760898282695,0.7198952879581152,1.014824456209112,0.005306701521161361,1.0375436733786836,0.1,0.6
"carnes_embutidas_defumadas,tuberculos","laticinios_sem_queijos,mercearia",0.332892998678996,0.7949526813880126,1.0148046877078003,0.0048564782418257235,1.056559292754801,0.1,0.6
"matinais,queijos","carnes_resfriadas_congeladas,frutas",0.3157199471598415,0.7198795180722891,1.014802225662426,0.004605190830103467,1.037485262993423,0.1,0.6
"bebidas_alcoolicas,queijos,refrigerantes_sucos",tuberculos,0.4240422721268164,0.8941504178272981,1.0148003992432755,0.0061844624107188495,1.1232010011819518,0.1,0.6
"chas,queijos,temperos_molhos",carnes_resfriadas_congeladas,0.17701453104359313,0.788235294117647,1.0147859143657463,0.002579186073093237,1.0542345515925438,0.1,0.6
"peixes_frutosdomar,queijos,temperos_molhos",mercearia,0.42800528401585203,0.8901098901098901,1.0147788958029922,0.006233323851886963,1.117965653896961,0.1,0.6
"carnes_resfriadas_congeladas,tuberculos","frutas,laticinios_sem_queijos",0.5653896961690885,0.823076923076923,1.0147707341518415,0.008229662733902243,1.0677158118430872,0.1,0.6
"frutas,laticinios_sem_queijos","carnes_resfriadas_congeladas,tuberculos",0.5653896961690885,0.6970684039087948,1.0147707341518415,0.008229662733902243,1.0334938424170108,0.1,0.6
"enlatados_conserva_vacuo,pratos_prontos,temperos_molhos",laticinios_sem_queijos,0.10039630118890357,0.8941176470588236,1.0147632066319783,0.0014606080806353477,1.1228533685601065,0.1,0.6
"peixes_frutosdomar,temperos_molhos,tuberculos",mercearia,0.4385733157199472,0.8900804289544236,1.0147453083109919,0.006372927969510445,1.11766601153462,0.1,0.6
"carnes_resfriadas_congeladas,frutas,tuberculos",queijos,0.5402906208718626,0.8592436974789917,1.0147386567731618,0.007847496461908188,1.0886649973382763,0.1,0.6
queijos,"carnes_resfriadas_congeladas,frutas,tuberculos",0.5402906208718626,0.6380655226209049,1.0147386567731618,0.007847496461908188,1.025605839748554,0.1,0.6
"bebidas_alcoolicas,frango,tuberculos",frutas,0.21532364597093792,0.92090395480226,1.0147369632973957,0.0031271322347652952,1.1690885072655228,0.1,0.6
doces_industrializados,"mercearia,temperos_molhos",0.6737120211360634,0.8069620253164558,1.0147346398082344,0.009782758542463244,1.0607012148905306,0.1,0.6
"enlatados_conserva_vacuo,tuberculos","mercearia,temperos_molhos",0.3368560105680317,0.8069620253164558,1.0147346398082344,0.004891379271231622,1.0607012148905306,0.1,0.6
"mercearia,temperos_molhos",doces_industrializados,0.6737120211360634,0.8471760797342194,1.0147346398082342,0.009782758542463244,1.0804950893113556,0.1,0.6
"doces_industrializados,mercearia","queijos,refrigerantes_sucos",0.6208718626155878,0.837789661319073,1.014730837789661,0.009013190844063823,1.0749778622962234,0.1,0.6
"queijos,refrigerantes_sucos","doces_industrializados,mercearia",0.6208718626155878,0.7519999999999999,1.014730837789661,0.009013190844063823,1.0440192610900407,0.1,0.6
"carnes_embutidas_defumadas,tuberculos","refrigerantes_sucos,temperos_molhos",0.37384412153236457,0.8927444794952681,1.0147260825494264,0.005425365021141271,1.1207941565001165,0.1,0.6
"carnes_resfriadas_congeladas,matinais,verduras_hortalicas",doces_industrializados,0.2562747688243065,0.847161572052402,1.0147172627273233,0.003716959631724359,1.0803925268918677,0.1,0.6
"carnes_resfriadas_congeladas,frutas","mercearia,refrigerantes_sucos",0.6142668428005285,0.8659217877094972,1.0147102063406956,0.008904997652905755,1.0936261558784681,0.1,0.6
"mercearia,refrigerantes_sucos","carnes_resfriadas_congeladas,frutas",0.6142668428005285,0.7198142414860682,1.0147102063406956,0.008904997652905755,1.0372435537196116,0.1,0.6
"bebidas_alcoolicas,peixes_frutosdomar","frutas,refrigerantes_sucos",0.31175693527080584,0.900763358778626,1.0146992002908035,0.004516193205118646,1.1314907021644152,0.1,0.6
"carnes_embutidas_defumadas,laticinios_sem_queijos,peixes_frutosdomar",refrigerantes_sucos,0.2906208718626156,0.9865470852017938,1.0146958471436929,0.00420906414634703,2.0620871862615675,0.1,0.6
"carnes_resfriadas_congeladas,frutas","doces_industrializados,temperos_molhos",0.5429326287978864,0.76536312849162,1.0146758113277694,0.007852731616319053,1.04717871296471,0.1,0.6
"doces_industrializados,temperos_molhos","carnes_resfriadas_congeladas,frutas",0.5429326287978864,0.7197898423817863,1.0146758113277694,0.007852731616319053,1.0371532364597091,0.1,0.6
